date,clusters
2024-01-24,"DTE,ED,HON,KO,WM;CDNS,ETN,FAST,MGM;FICO,XRAY;ORCL,XOM;ADM;CERN;FI;FISV;MSFT;SIVB;TROW"
2024-01-25,"DTE,ED,FI,FICO,HON,KO,TROW,WM,XRAY;ADM,MSFT,ORCL;ETN,FAST,MGM;CDNS;CERN;FISV;SIVB;XOM"
2024-01-26,"DTE,ED,FI,HON,KO,WM,XRAY;ETN,FAST,MGM;MSFT,ORCL;ADM;CDNS;CERN;FICO;FISV;SIVB;TROW;XOM"
2024-01-29,"ADM,DTE,ED,ETN,FAST,HON,KO,MGM,MSFT,TROW,WM;FI,XRAY;CDNS;CERN;FICO;FISV;ORCL;SIVB;XOM"
2024-01-30,"CDNS,DTE,ED,ETN,FAST,HON,KO,MGM,TROW,WM;FI,XRAY;ADM;CERN;FICO;FISV;MSFT;ORCL;SIVB;XOM"
2024-01-31,"CDNS,DTE,ED,ETN,FAST,FI,HON,KO,MGM,MSFT,ORCL,TROW,WM;ADM;CERN;FICO;FISV;SIVB;XOM;XRAY"
2024-02-01,"CDNS,DTE,ED,ETN,FAST,FI,FICO,KO,MGM,MSFT,ORCL,TROW,WM;ADM;CERN;FISV;HON;SIVB;XOM;XRAY"
2024-02-02,"CDNS,DTE,ED,ETN,FAST,FI,FICO,KO,MGM,MSFT,ORCL,TROW,WM;HON,XOM;ADM;CERN;FISV;SIVB;XRAY"
2024-02-05,"CDNS,DTE,ED,ETN,FAST,FI,KO,MGM,MSFT,ORCL,TROW,WM,XRAY;HON,XOM;ADM;CERN;FICO;FISV;SIVB"
2024-02-06,"CDNS,DTE,ED,ETN,FAST,FI,KO,MGM,MSFT,ORCL,TROW,WM,XRAY;HON,XOM;ADM;CERN;FICO;FISV;SIVB"
2024-02-07,"CDNS,DTE,ED,ETN,FAST,FI,KO,MGM,MSFT,ORCL,TROW,WM;HON,XOM;ADM;CERN;FICO;FISV;SIVB;XRAY"
2024-02-08,"ADM,CDNS,DTE,ED,ETN,FAST,FI,KO,MSFT,ORCL,TROW,WM,XRAY;HON,XOM;CERN;FICO;FISV;MGM;SIVB"
2024-02-09,"ADM,CDNS,DTE,ED,ETN,FAST,FI,KO,MSFT,ORCL,TROW,WM,XRAY;FICO,MGM;CERN;FISV;HON;SIVB;XOM"
2024-02-12,"ADM,CDNS,DTE,ED,ETN,FAST,FI,FICO,KO,MGM,MSFT,ORCL,WM;TROW,XOM,XRAY;CERN;FISV;HON;SIVB"
2024-02-13,"ADM,CDNS,DTE,ED,ETN,FAST,FI,FICO,KO,MGM,MSFT,ORCL,TROW,XOM,XRAY;CERN;FISV;HON;SIVB;WM"
2024-02-14,"ADM,CDNS,DTE,ED,ETN,FAST,FI,FICO,KO,MSFT,ORCL,TROW,XOM,XRAY;CERN;FISV;HON;MGM;SIVB;WM"
2024-02-15,"ADM,CDNS,DTE,ED,ETN,FAST,FICO,HON,KO,MSFT,ORCL,TROW,XOM,XRAY;CERN;FI;FISV;MGM;SIVB;WM"
2024-02-16,"ADM,CDNS,DTE,ED,ETN,FAST,FICO,HON,KO,MSFT,ORCL,TROW,XOM,XRAY;CERN;FI;FISV;MGM;SIVB;WM"
2024-02-20,"ADM,CDNS,DTE,ED,ETN,FAST,FICO,HON,MSFT,ORCL,TROW,XOM,XRAY;CERN;FI;FISV;KO;MGM;SIVB;WM"
2024-02-21,"ADM,CDNS,DTE,ED,ETN,FAST,FI,FICO,HON,MSFT,ORCL,TROW,XOM,XRAY;CERN;FISV;KO;MGM;SIVB;WM"
2024-02-22,"ADM,CDNS,DTE,ED,ETN,FAST,FI,FICO,HON,MSFT,ORCL,TROW,XRAY;CERN;FISV;KO;MGM;SIVB;WM;XOM"
2024-02-23,"ADM,CDNS,DTE,ED,ETN,FAST,FI,FICO,HON,MSFT,ORCL,TROW,XOM,XRAY;CERN;FISV;KO;MGM;SIVB;WM"
2024-02-26,"ADM,CDNS,DTE,ED,ETN,FAST,FI,FICO,HON,MSFT,ORCL,TROW,XOM,XRAY;CERN;FISV;KO;MGM;SIVB;WM"
2024-02-27,"ADM,CDNS,DTE,ED,ETN,FAST,FI,FICO,HON,MSFT,ORCL,TROW,XOM,XRAY;CERN;FISV;KO;MGM;SIVB;WM"
2024-02-28,"ADM,DTE,ED,FI,HON,TROW,XOM,XRAY;CDNS,ETN,FAST,FICO,MSFT,ORCL;CERN;FISV;KO;MGM;SIVB;WM"
2024-02-29,"ADM,DTE,ED,FI,HON,MGM,TROW,XOM,XRAY;CDNS,ETN,FAST,FICO,MSFT,ORCL;CERN;FISV;KO;SIVB;WM"
2024-03-01,"CDNS,ETN,FAST,FI,FICO,MSFT,ORCL,TROW;DTE,ED,MGM;ADM,XOM;CERN;FISV;HON;KO;SIVB;WM;XRAY"
2024-03-04,"CDNS,ETN,FI,FICO,MSFT,ORCL;ADM,XOM;DTE,ED;FAST,TROW;HON,KO;CERN;FISV;MGM;SIVB;WM;XRAY"
2024-03-05,"CDNS,ETN,FICO,HON,MSFT,ORCL;ADM,XOM;DTE,ED;FAST,TROW;KO,WM;CERN;FI;FISV;MGM;SIVB;XRAY"
2024-03-06,"DTE,ED,FAST,KO,TROW,WM,XRAY;CDNS,ETN,FICO,HON,MSFT,ORCL;ADM,XOM;CERN;FI;FISV;MGM;SIVB"
2024-03-07,"CDNS,ETN,FICO,HON,MSFT,ORCL;DTE,ED,KO,TROW;ADM,XOM;WM,XRAY;CERN;FAST;FI;FISV;MGM;SIVB"
2024-03-08,"CDNS,ETN,FICO,HON,MSFT,ORCL;DTE,ED,KO,TROW;ADM,XOM;WM,XRAY;CERN;FAST;FI;FISV;MGM;SIVB"
2024-03-11,"CDNS,ETN,FICO,HON,MSFT,ORCL;DTE,ED,FAST,TROW;KO,WM,XRAY;ADM,XOM;CERN;FI;FISV;MGM;SIVB"
2024-03-12,"ADM,CDNS,ETN,FAST,FICO,HON,MSFT,ORCL;DTE,ED,TROW;KO,WM;CERN;FI;FISV;MGM;SIVB;XOM;XRAY"
2024-03-13,"CDNS,DTE,ED,ETN,FICO,HON,MSFT,ORCL,TROW;KO,WM;ADM;CERN;FAST;FI;FISV;MGM;SIVB;XOM;XRAY"
2024-03-14,"CDNS,ETN,FAST,FICO,MSFT,ORCL;DTE,ED,HON,TROW;ADM,FI;KO,WM;CERN;FISV;MGM;SIVB;XOM;XRAY"
2024-03-15,"CDNS,ETN,FAST,FICO,MSFT,ORCL;DTE,ED,HON,TROW;KO,WM,XRAY;ADM;CERN;FI;FISV;MGM;SIVB;XOM"
2024-03-18,"ADM,CDNS,ETN,FAST,FICO,MSFT,ORCL;DTE,ED,HON,KO,TROW,WM,XRAY;CERN;FI;FISV;MGM;SIVB;XOM"
2024-03-19,"ADM,CDNS,ETN,FAST,FICO,MSFT,ORCL;DTE,ED,HON,KO,TROW,WM,XRAY;CERN;FI;FISV;MGM;SIVB;XOM"
2024-03-20,"ADM,CDNS,ETN,FAST,FICO,MSFT,ORCL;DTE,ED,KO,TROW,WM,XRAY;CERN;FI;FISV;HON;MGM;SIVB;XOM"
2024-03-21,"CDNS,ETN,FAST,FI,FICO,MSFT;DTE,ED,KO,TROW,WM,XRAY;ADM,ORCL;CERN;FISV;HON;MGM;SIVB;XOM"
2024-03-22,"CDNS,ETN,FAST,FI,MGM,MSFT;HON,KO,TROW,WM,XRAY;ADM,ORCL;DTE,ED;CERN;FICO;FISV;SIVB;XOM"
2024-03-25,"ADM,CDNS,DTE,ED,ETN,FAST,FI,HON,KO,MGM,MSFT,ORCL,TROW,WM,XRAY;CERN;FICO;FISV;SIVB;XOM"
2024-03-26,"ADM,CDNS,DTE,ED,ETN,FAST,FI,KO,MGM,MSFT,ORCL,TROW,WM,XRAY;CERN;FICO;FISV;HON;SIVB;XOM"
2024-03-27,"ADM,CDNS,DTE,ED,ETN,FAST,FI,FICO,HON,KO,MGM,MSFT,ORCL,TROW,WM,XRAY;CERN;FISV;SIVB;XOM"
2024-03-28,"ADM,CDNS,DTE,ED,ETN,FAST,FI,MGM,MSFT,ORCL,TROW,WM,XOM,XRAY;CERN;FICO;FISV;HON;KO;SIVB"
2024-04-01,"ADM,CDNS,DTE,ED,ETN,FAST,FI,FICO,HON,KO,MGM,MSFT,ORCL,TROW,WM,XOM,XRAY;CERN;FISV;SIVB"
2024-04-02,"ADM,CDNS,DTE,ED,ETN,FAST,FI,FICO,HON,KO,MSFT,ORCL,TROW,WM,XRAY;CERN;FISV;MGM;SIVB;XOM"
2024-04-03,"ADM,CDNS,DTE,ED,ETN,FAST,FI,FICO,HON,KO,MSFT,ORCL,TROW,WM,XRAY;CERN;FISV;MGM;SIVB;XOM"
2024-04-04,"ADM,CDNS,DTE,ED,ETN,FAST,FI,FICO,HON,KO,MGM,MSFT,ORCL,TROW,WM,XRAY;CERN;FISV;SIVB;XOM"
2024-04-05,"ADM,CDNS,DTE,ED,ETN,FAST,FI,FICO,HON,KO,MGM,MSFT,ORCL,TROW,WM,XRAY;CERN;FISV;SIVB;XOM"
2024-04-08,"ADM,CDNS,DTE,ED,ETN,FAST,FI,FICO,HON,KO,MGM,MSFT,ORCL,TROW,WM,XRAY;CERN;FISV;SIVB;XOM"
2024-04-09,"ADM,CDNS,DTE,ED,FAST,FI,FICO,HON,KO,MGM,MSFT,ORCL,TROW,WM,XRAY;CERN;ETN;FISV;SIVB;XOM"
2024-04-10,"ADM,CDNS,DTE,ED,ETN,FAST,FI,FICO,HON,KO,MGM,MSFT,ORCL,TROW,XRAY;CERN;FISV;SIVB;WM;XOM"
2024-04-11,"CDNS,DTE,ED,ETN,FI,FICO,HON,KO,MGM,MSFT,ORCL,TROW,XRAY;ADM,FAST;CERN;FISV;SIVB;WM;XOM"
2024-04-12,"ADM,CDNS,ETN,FI,FICO,HON,KO,MGM,MSFT,ORCL,TROW,XOM,XRAY;DTE,ED;CERN;FAST;FISV;SIVB;WM"
2024-04-15,"ADM,CDNS,ETN,FI,FICO,HON,KO,MGM,MSFT,ORCL,TROW,XOM,XRAY;DTE,ED;CERN;FAST;FISV;SIVB;WM"
2024-04-16,"ADM,CDNS,DTE,ED,ETN,FI,FICO,HON,KO,MGM,MSFT,ORCL,TROW,XOM,XRAY;CERN;FAST;FISV;SIVB;WM"
2024-04-17,"ADM,CDNS,DTE,ED,FI,FICO,HON,KO,MGM,MSFT,ORCL,TROW,XOM,XRAY;CERN;ETN;FAST;FISV;SIVB;WM"
2024-04-18,"ADM,CDNS,DTE,ED,HON,KO,MGM,MSFT,ORCL,TROW,XRAY;FI,FICO;CERN;ETN;FAST;FISV;SIVB;WM;XOM"
2024-04-19,"ADM,DTE,ED,FI,HON,KO,MGM,WM,XOM,XRAY;CDNS,MSFT,ORCL,TROW;CERN;ETN;FAST;FICO;FISV;SIVB"
2024-04-22,"ADM,DTE,ED,FI,HON,KO,MGM,WM,XOM,XRAY;CDNS,MSFT,ORCL,TROW;CERN;ETN;FAST;FICO;FISV;SIVB"
2024-04-23,"ADM,CDNS,DTE,ED,ETN,FI,FICO,HON,KO,MGM,MSFT,ORCL,TROW,XRAY;FAST,WM,XOM;CERN;FISV;SIVB"
2024-04-24,"ADM,DTE,ED,FAST,FI,HON,KO,MGM,WM,XOM,XRAY;CDNS,ETN,FICO,MSFT,ORCL,TROW;CERN;FISV;SIVB"
2024-04-25,"ADM,DTE,ED,ETN,FI,FICO,HON,KO,MGM,MSFT,ORCL,TROW,WM,XOM,XRAY;CDNS;CERN;FAST;FISV;SIVB"
2024-04-26,"ADM,DTE,ED,FICO,HON,KO,MGM,WM,XOM;CDNS,ETN,MSFT,ORCL,TROW,XRAY;CERN;FAST;FI;FISV;SIVB"
2024-04-29,"ADM,DTE,ED,FICO,HON,KO,MGM,WM,XOM;CDNS,ETN,MSFT,ORCL,TROW,XRAY;CERN;FAST;FI;FISV;SIVB"
2024-04-30,"ADM,CDNS,DTE,ED,ETN,FAST,FICO,KO,MGM,MSFT,ORCL,TROW,WM,XOM,XRAY;CERN;FI;FISV;HON;SIVB"
2024-05-01,"ADM,CDNS,DTE,ED,ETN,FAST,FICO,KO,MGM,MSFT,ORCL,TROW,WM,XOM,XRAY;CERN;FI;FISV;HON;SIVB"
2024-05-02,"ADM,DTE,ED,FAST,FICO,KO,MGM,WM,XOM;CDNS,ETN,MSFT,ORCL,TROW;CERN;FI;FISV;HON;SIVB;XRAY"
2024-05-03,"ADM,DTE,ED,FAST,FICO,KO,MGM,WM,XOM;CDNS,ETN,HON,MSFT,ORCL,TROW;CERN;FI;FISV;SIVB;XRAY"
2024-05-06,"ADM,DTE,ED,FICO,KO,MGM,WM,XOM;CDNS,ETN,MSFT,ORCL,TROW;CERN;FAST;FI;FISV;HON;SIVB;XRAY"
2024-05-07,"ADM,DTE,ED,FICO,KO,MGM,WM,XOM;CDNS,ETN,MSFT,ORCL,TROW;CERN;FAST;FI;FISV;HON;SIVB;XRAY"
2024-05-08,"ADM,DTE,ED,FICO,KO,MGM,WM,XOM;CDNS,ETN,FI,MSFT,ORCL,TROW;HON,XRAY;CERN;FAST;FISV;SIVB"
2024-05-09,"ADM,DTE,ED,FICO,KO,MGM,WM,XOM;CDNS,ETN,FI,MSFT,ORCL,TROW;FAST,HON,XRAY;CERN;FISV;SIVB"
2024-05-10,"ADM,CDNS,ETN,FI,FICO,KO,MGM,MSFT,ORCL,TROW,WM,XOM;FAST,HON,XRAY;CERN;DTE;ED;FISV;SIVB"
2024-05-13,"ADM,CDNS,ETN,FI,FICO,KO,MGM,MSFT,ORCL,TROW,WM,XOM;FAST,HON,XRAY;CERN;DTE;ED;FISV;SIVB"
2024-05-14,"CDNS,ETN,FI,FICO,MSFT,WM,XOM;FAST,HON,XRAY;ADM,ED;ORCL,TROW;CERN;DTE;FISV;KO;MGM;SIVB"
2024-05-15,"CDNS,ETN,FICO,MSFT,WM;ED,FI;HON,XRAY;ORCL,TROW;ADM;CERN;DTE;FAST;FISV;KO;MGM;SIVB;XOM"
2024-05-16,"CDNS,ETN,FI,MSFT;ADM,FICO,WM;MGM,XOM,XRAY;FAST,HON;ORCL,TROW;CERN;DTE;ED;FISV;KO;SIVB"
2024-05-17,"CDNS,ETN,FI,MSFT;ADM,FICO,WM;FAST,HON;MGM,XRAY;ORCL,TROW;CERN;DTE;ED;FISV;KO;SIVB;XOM"
2024-05-20,"ADM,HON,KO,WM;CDNS,ETN,MSFT;DTE,ED,FI;FAST,FICO;MGM,XRAY;ORCL,TROW;CERN;FISV;SIVB;XOM"
2024-05-21,"CDNS,ETN,FI,MSFT;DTE,ED,XOM;ADM,WM;MGM,XRAY;ORCL,TROW;CERN;FAST;FICO;FISV;HON;KO;SIVB"
2024-05-22,"DTE,ED,MGM,XOM,XRAY;CDNS,ETN,FI,MSFT;ADM,WM;ORCL,TROW;CERN;FAST;FICO;FISV;HON;KO;SIVB"
2024-05-23,"DTE,ED,HON,KO,MGM,ORCL,TROW,XOM,XRAY;CDNS,ETN,FI,MSFT;ADM,WM;CERN;FAST;FICO;FISV;SIVB"
2024-05-24,"DTE,ED,FICO,HON,KO,MGM,TROW,XOM,XRAY;CDNS,ETN,FI,MSFT;ADM,WM;CERN;FAST;FISV;ORCL;SIVB"
2024-05-28,"ADM,CDNS,DTE,ED,ETN,FAST,FI,FICO,HON,KO,MGM,MSFT,TROW,XOM,XRAY;CERN;FISV;ORCL;SIVB;WM"
2024-05-29,"CDNS,DTE,ED,ETN,FAST,FI,HON,KO,MGM,MSFT,ORCL,TROW,XOM,XRAY;ADM,WM;CERN;FICO;FISV;SIVB"
2024-05-30,"ADM,DTE,ED,FAST,FI,HON,KO,MGM,TROW,WM,XRAY;MSFT,ORCL;CDNS;CERN;ETN;FICO;FISV;SIVB;XOM"
2024-05-31,"ADM,DTE,ED,FAST,FI,HON,KO,MGM,TROW,WM,XOM,XRAY;CDNS,FICO;MSFT,ORCL;CERN;ETN;FISV;SIVB"
2024-06-03,"ADM,DTE,ED,ETN,FAST,FI,HON,KO,MGM,TROW,WM,XOM,XRAY;CDNS,FICO;MSFT,ORCL;CERN;FISV;SIVB"
2024-06-04,"ADM,DTE,ED,FAST,FI,HON,KO,MGM,TROW,WM,XOM,XRAY;MSFT,ORCL;CDNS;CERN;ETN;FICO;FISV;SIVB"
2024-06-05,"ADM,DTE,ED,FAST,FI,HON,KO,MGM,TROW,WM,XOM,XRAY;CDNS,FICO,MSFT,ORCL;CERN;ETN;FISV;SIVB"
2024-06-06,"ADM,DTE,ED,ETN,FAST,FI,HON,KO,MGM,TROW,WM,XOM,XRAY;CDNS,FICO,MSFT,ORCL;CERN;FISV;SIVB"
2024-06-07,"ADM,DTE,ED,ETN,FAST,FI,HON,KO,MGM,TROW,WM,XOM,XRAY;CDNS,FICO,MSFT,ORCL;CERN;FISV;SIVB"
2024-06-10,"ADM,DTE,ED,FAST,FI,KO,MGM,TROW,WM,XOM;CDNS,FICO,MSFT,ORCL;CERN;ETN;FISV;HON;SIVB;XRAY"
2024-06-11,"ADM,DTE,ED,FAST,FI,KO,MGM,TROW,WM,XOM;CDNS,FICO,MSFT,ORCL;CERN;ETN;FISV;HON;SIVB;XRAY"
2024-06-12,"ADM,CDNS,DTE,ED,ETN,FAST,FI,FICO,KO,MGM,MSFT,ORCL,TROW,WM,XOM;CERN;FISV;HON;SIVB;XRAY"
2024-06-13,"ADM,CDNS,DTE,ED,ETN,FAST,FI,FICO,KO,MGM,MSFT,ORCL,TROW,WM,XOM;CERN;FISV;HON;SIVB;XRAY"
2024-06-14,"CDNS,ETN,FAST,FICO,MGM,MSFT,ORCL,TROW;HON,KO;ADM;CERN;DTE;ED;FI;FISV;SIVB;WM;XOM;XRAY"
2024-06-17,"CDNS,ETN,FAST,FICO,MGM,MSFT,ORCL,TROW;HON,KO,WM;ADM;CERN;DTE;ED;FI;FISV;SIVB;XOM;XRAY"
2024-06-18,"CDNS,ETN,FAST,FICO,HON,MGM,MSFT,ORCL,TROW;ADM;CERN;DTE;ED;FI;FISV;KO;SIVB;WM;XOM;XRAY"
2024-06-20,"CDNS,ETN,FAST,FICO,MSFT,ORCL,TROW;ADM,HON,MGM,WM;CERN;DTE;ED;FI;FISV;KO;SIVB;XOM;XRAY"
2024-06-21,"CDNS,ETN,FAST,FICO,MSFT,ORCL,TROW;ADM,HON,MGM;CERN;DTE;ED;FI;FISV;KO;SIVB;WM;XOM;XRAY"
2024-06-24,"ADM,DTE,ED,HON,MGM,WM,XOM;CDNS,FAST,FICO,MSFT,ORCL,TROW;CERN;ETN;FI;FISV;KO;SIVB;XRAY"
2024-06-25,"ADM,DTE,ED,FI,HON,MGM,WM;CDNS,ETN,FAST,FICO,MSFT,ORCL,TROW;CERN;FISV;KO;SIVB;XOM;XRAY"
2024-06-26,"ADM,DTE,ED,FI,HON,MGM,WM,XRAY;CDNS,ETN,FAST,FICO,MSFT,ORCL,TROW;CERN;FISV;KO;SIVB;XOM"
2024-06-27,"ADM,CDNS,ETN,FAST,FICO,HON,MGM,MSFT,ORCL,TROW;DTE,ED,FI,WM,XRAY;CERN;FISV;KO;SIVB;XOM"
2024-06-28,"ADM,CDNS,ETN,FAST,FICO,HON,MGM,ORCL,TROW;DTE,ED,FI,WM,XRAY;CERN;FISV;KO;MSFT;SIVB;XOM"
2024-07-01,"ADM,DTE,ED,ETN,FAST,FI,HON,MGM,TROW,WM,XOM,XRAY;CDNS,FICO,ORCL;CERN;FISV;KO;MSFT;SIVB"
2024-07-02,"ADM,DTE,ED,FAST,FI,HON,KO,MGM,TROW,WM,XOM,XRAY;CDNS,FICO,ORCL;CERN;ETN;FISV;MSFT;SIVB"
2024-07-03,"ADM,DTE,ED,FAST,FI,HON,KO,MGM,TROW,WM,XOM,XRAY;CDNS,FICO;CERN;ETN;FISV;MSFT;ORCL;SIVB"
2024-07-05,"CDNS,DTE,ED,FAST,FI,FICO,HON,KO,MGM,WM,XRAY;ADM,TROW;CERN;ETN;FISV;MSFT;ORCL;SIVB;XOM"
2024-07-08,"DTE,ED,FAST,FI,HON,KO,MGM,WM,XOM,XRAY;ADM,ETN,TROW;CDNS,FICO,MSFT;CERN;FISV;ORCL;SIVB"
2024-07-09,"DTE,ED,FAST,FI,HON;CDNS,MSFT;MGM,WM;ADM;CERN;ETN;FICO;FISV;KO;ORCL;SIVB;TROW;XOM;XRAY"
2024-07-10,"CDNS,DTE,ED,ETN,FAST,HON,KO,MGM,MSFT,TROW,WM;ADM;CERN;FI;FICO;FISV;ORCL;SIVB;XOM;XRAY"
2024-07-11,"DTE,ED,ETN,FAST,HON,KO,MGM,TROW,WM,XOM,XRAY;CDNS,MSFT;FI,FICO;ADM;CERN;FISV;ORCL;SIVB"
2024-07-12,"DTE,ED,ETN,FAST,FI,FICO,HON,KO,MGM,TROW,WM,XOM,XRAY;CDNS,MSFT;ADM;CERN;FISV;ORCL;SIVB"
2024-07-15,"DTE,ED,ETN,FAST,HON,KO,MGM,TROW,WM,XOM,XRAY;CDNS,MSFT;ADM;CERN;FI;FICO;FISV;ORCL;SIVB"
2024-07-16,"DTE,ED,ETN,FAST,HON,KO,MGM,TROW,WM,XOM,XRAY;CDNS,MSFT;FI,FICO;ADM;CERN;FISV;ORCL;SIVB"
2024-07-17,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED,KO,XRAY;FAST,HON,WM,XOM;FI,FICO;ADM;CERN;FISV;MGM;SIVB"
2024-07-18,"CDNS,DTE,ED,ETN,FAST,HON,KO,MGM,MSFT,ORCL,TROW,WM,XRAY;FI,FICO;ADM;CERN;FISV;SIVB;XOM"
2024-07-19,"CDNS,DTE,ED,ETN,FAST,HON,KO,MGM,ORCL,TROW,WM,XOM,XRAY;ADM;CERN;FI;FICO;FISV;MSFT;SIVB"
2024-07-22,"ADM,CDNS,DTE,ED,ETN,FAST,HON,KO,MGM,MSFT,ORCL,TROW,WM,XOM,XRAY;FI,FICO;CERN;FISV;SIVB"
2024-07-23,"ADM,CDNS,DTE,ED,ETN,FAST,HON,MGM,MSFT,ORCL,TROW,WM,XOM,XRAY;FI,FICO;CERN;FISV;KO;SIVB"
2024-07-24,"ADM,CDNS,DTE,ED,ETN,FAST,FICO,HON,KO,MSFT,ORCL,TROW,WM,XRAY;FI,XOM;CERN;FISV;MGM;SIVB"
2024-07-25,"CDNS,ETN,FI,FICO,HON,MSFT,ORCL,TROW,WM;ADM,DTE,ED,KO,XRAY;CERN;FAST;FISV;MGM;SIVB;XOM"
2024-07-26,"ADM,DTE,ED,KO,XRAY;CDNS,ETN,FICO,MSFT,ORCL;FI,HON,WM;CERN;FAST;FISV;MGM;SIVB;TROW;XOM"
2024-07-29,"ADM,DTE,ED,FAST,KO,XOM,XRAY;CDNS,ETN,FICO,MSFT,ORCL;FI,HON,WM;CERN;FISV;MGM;SIVB;TROW"
2024-07-30,"CDNS,ETN,FI,FICO,HON,MSFT,ORCL,WM;ADM,DTE,ED,FAST,XOM,XRAY;CERN;FISV;KO;MGM;SIVB;TROW"
2024-07-31,"CDNS,ETN,FI,FICO,HON,MSFT,ORCL,WM;ADM,FAST;DTE,ED;CERN;FISV;KO;MGM;SIVB;TROW;XOM;XRAY"
2024-08-01,"CDNS,ETN,FICO,HON,MSFT,ORCL,WM;ADM,FAST,MGM;DTE,ED,KO;XOM,XRAY;CERN;FI;FISV;SIVB;TROW"
2024-08-02,"ADM,CDNS,ETN,FAST,MGM,MSFT,ORCL,TROW,XRAY;DTE,ED,KO;HON,WM;CERN;FI;FICO;FISV;SIVB;XOM"
2024-08-05,"CDNS,ETN,MSFT,ORCL,TROW,XRAY;ADM,FAST,MGM,XOM;DTE,ED,KO;HON,WM;CERN;FI;FICO;FISV;SIVB"
2024-08-06,"CDNS,ETN,FICO,MSFT,ORCL,TROW,XOM,XRAY;ADM,FAST,MGM;DTE,ED,KO;HON,WM;CERN;FI;FISV;SIVB"
2024-08-07,"CDNS,ETN,ORCL,TROW,XRAY;FI,HON,MSFT,WM;ADM,FAST,MGM;DTE,ED,KO;CERN;FICO;FISV;SIVB;XOM"
2024-08-08,"ADM,CDNS,ETN,FAST,FI,HON,MGM,MSFT,ORCL,TROW,XOM,XRAY;DTE,ED,KO,WM;CERN;FICO;FISV;SIVB"
2024-08-09,"ADM,CDNS,ETN,FAST,FI,HON,MGM,MSFT,ORCL,TROW,XOM,XRAY;DTE,ED,KO,WM;CERN;FICO;FISV;SIVB"
2024-08-12,"ADM,CDNS,DTE,ED,ETN,FAST,FI,FICO,HON,KO,MGM,MSFT,ORCL,TROW,WM,XOM,XRAY;CERN;FISV;SIVB"
2024-08-13,"ADM,CDNS,DTE,ED,ETN,FAST,FI,FICO,HON,KO,MGM,MSFT,ORCL,TROW,WM,XRAY;CERN;FISV;SIVB;XOM"
2024-08-14,"ADM,CDNS,DTE,ED,ETN,FAST,FI,FICO,HON,KO,MGM,MSFT,ORCL,TROW,WM,XRAY;CERN;FISV;SIVB;XOM"
2024-08-15,"ADM,CDNS,DTE,ETN,FAST,FI,HON,KO,MGM,MSFT,ORCL,TROW,WM,XOM,XRAY;CERN;ED;FICO;FISV;SIVB"
2024-08-16,"ADM,CDNS,DTE,ETN,FAST,FI,HON,KO,MGM,MSFT,ORCL,TROW,WM,XOM,XRAY;CERN;ED;FICO;FISV;SIVB"
2024-08-19,"ADM,CDNS,ETN,FAST,FI,HON,KO,MSFT,ORCL,TROW,XRAY;CERN;DTE;ED;FICO;FISV;MGM;SIVB;WM;XOM"
2024-08-20,"ADM,CDNS,ETN,FAST,FI,HON,KO,MGM,MSFT,ORCL,TROW,XRAY;CERN;DTE;ED;FICO;FISV;SIVB;WM;XOM"
2024-08-21,"ADM,CDNS,ETN,FI,MGM,MSFT,ORCL,TROW,XRAY;FAST,KO;HON,WM;CERN;DTE;ED;FICO;FISV;SIVB;XOM"
2024-08-22,"ADM,CDNS,DTE,ETN,FI,MGM,MSFT,ORCL,TROW,XRAY;FAST,KO;HON,WM;CERN;ED;FICO;FISV;SIVB;XOM"
2024-08-23,"ADM,CDNS,ETN,FI,MGM,MSFT,ORCL,TROW,XOM,XRAY;FAST,HON,KO;CERN;DTE;ED;FICO;FISV;SIVB;WM"
2024-08-26,"ADM,CDNS,ETN,FI,MGM,MSFT,ORCL,TROW,XOM,XRAY;CERN;DTE;ED;FAST;FICO;FISV;HON;KO;SIVB;WM"
2024-08-27,"ADM,CDNS,DTE,FI,MGM,MSFT,ORCL,TROW,XOM,XRAY;ETN,WM;CERN;ED;FAST;FICO;FISV;HON;KO;SIVB"
2024-08-28,"ADM,CDNS,ETN,FAST,HON,MGM,MSFT,ORCL,TROW,WM,XOM,XRAY;CERN;DTE;ED;FI;FICO;FISV;KO;SIVB"
2024-08-29,"ADM,CDNS,DTE,ETN,HON,MGM,MSFT,ORCL,XOM,XRAY;CERN;ED;FAST;FI;FICO;FISV;KO;SIVB;TROW;WM"
2024-08-30,"ADM,CDNS,DTE,ED,ETN,FAST,HON,MGM,MSFT,ORCL,XOM,XRAY;FICO,WM;CERN;FI;FISV;KO;SIVB;TROW"
2024-09-03,"ADM,CDNS,ETN,FAST,FI,FICO,HON,MGM,MSFT,ORCL,TROW,WM,XOM,XRAY;DTE,ED;CERN;FISV;KO;SIVB"
2024-09-04,"CDNS,ETN,FAST,FI,FICO,HON,MGM,MSFT,ORCL,WM,XRAY;DTE,ED;ADM;CERN;FISV;KO;SIVB;TROW;XOM"
2024-09-05,"ADM,CDNS,DTE,ED,ETN,FAST,FI,FICO,HON,KO,MGM,MSFT,ORCL,WM,XRAY;CERN;FISV;SIVB;TROW;XOM"
2024-09-06,"ADM,CDNS,DTE,ED,ETN,FAST,FI,FICO,HON,KO,MGM,MSFT,ORCL,WM,XRAY;CERN;FISV;SIVB;TROW;XOM"
