date,clusters
2024-01-25,"DTE,ED,ETN,MGM;ADM;CDNS;CERN;FAST;FI;FICO;FISV;HON;KO;MSFT;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-01-26,"DTE,ED,ETN,MGM;ADM;CDNS;CERN;FAST;FI;FICO;FISV;HON;KO;MSFT;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-01-29,"DTE,ED;ADM;CDNS;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;MSFT;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-01-30,"DTE,ED;ADM;CDNS;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;MSFT;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-01-31,"DTE,ED;ADM;CDNS;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;MSFT;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-02-01,"DTE,ED,KO,WM;ADM;CDNS;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;MSFT;ORCL;SIVB;TROW;XOM;XRAY"
2024-02-02,"DTE,ED,KO,WM;ADM;CDNS;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;MSFT;ORCL;SIVB;TROW;XOM;XRAY"
2024-02-05,"DTE,ED,KO,WM;ADM;CDNS;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;MSFT;ORCL;SIVB;TROW;XOM;XRAY"
2024-02-06,"DTE,ED,KO,WM;ADM;CDNS;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;MSFT;ORCL;SIVB;TROW;XOM;XRAY"
2024-02-07,"DTE,ED,KO,WM;ADM;CDNS;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;MSFT;ORCL;SIVB;TROW;XOM;XRAY"
2024-02-08,"DTE,ED,KO,WM;ADM;CDNS;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;MSFT;ORCL;SIVB;TROW;XOM;XRAY"
2024-02-09,"DTE,ED,KO,WM;TROW,XRAY;ADM;CDNS;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;MSFT;ORCL;SIVB;XOM"
2024-02-12,"DTE,ED,KO,WM;CDNS,MSFT;TROW,XRAY;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;ORCL;SIVB;XOM"
2024-02-13,"DTE,ED,KO;CDNS,MSFT;TROW,XRAY;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;ORCL;SIVB;WM;XOM"
2024-02-14,"DTE,ED,KO;CDNS,MSFT;TROW,XRAY;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;ORCL;SIVB;WM;XOM"
2024-02-15,"DTE,ED,KO;CDNS,MSFT;TROW,XRAY;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;ORCL;SIVB;WM;XOM"
2024-02-16,"DTE,ED,KO;CDNS,MSFT;TROW,XRAY;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;ORCL;SIVB;WM;XOM"
2024-02-20,"DTE,ED,KO;CDNS,MSFT;TROW,XRAY;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;ORCL;SIVB;WM;XOM"
2024-02-21,"DTE,ED,KO;CDNS,MSFT;TROW,XRAY;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;ORCL;SIVB;WM;XOM"
2024-02-22,"DTE,ED,KO;CDNS,MSFT;TROW,XRAY;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;ORCL;SIVB;WM;XOM"
2024-02-23,"DTE,ED,KO;CDNS,MSFT;TROW,XRAY;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;ORCL;SIVB;WM;XOM"
2024-02-26,"CDNS,MSFT,ORCL;DTE,ED,KO;TROW,XRAY;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;SIVB;WM;XOM"
2024-02-27,"CDNS,MSFT,ORCL;DTE,ED,KO;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-02-28,"CDNS,MSFT,ORCL;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-02-29,"CDNS,MSFT,ORCL;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-03-01,"CDNS,ETN,MSFT,ORCL;DTE,ED;ADM;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-03-04,"CDNS,ETN,MSFT,ORCL;DTE,ED;ADM;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-03-05,"CDNS,ETN,MSFT,ORCL;DTE,ED;ADM;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-03-06,"CDNS,ETN,MSFT,ORCL;DTE,ED;ADM;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-03-07,"CDNS,ETN,MSFT,ORCL;DTE,ED;ADM;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-03-08,"CDNS,ETN,FICO,MSFT,ORCL;DTE,ED;ADM;CERN;FAST;FI;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-03-11,"CDNS,ETN,FICO,MSFT,ORCL;DTE,ED;ADM;CERN;FAST;FI;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-03-12,"CDNS,ETN,FICO,MSFT,ORCL;DTE,ED;ADM;CERN;FAST;FI;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-03-13,"CDNS,ETN,FICO,MSFT,ORCL;DTE,ED;ADM;CERN;FAST;FI;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-03-14,"CDNS,MSFT,ORCL;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-03-15,"CDNS,MSFT;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-03-18,"CDNS,MSFT;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-03-19,"CDNS,MSFT;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-03-20,"CDNS,MSFT;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-03-21,"CDNS,MSFT;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-03-22,"CDNS,ETN,MSFT;DTE,ED;ADM;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-03-25,"CDNS,ETN,MSFT,ORCL;DTE,ED;ADM;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-03-26,"CDNS,ETN,MSFT;DTE,ED;ADM;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-03-27,"CDNS,ETN,MSFT;DTE,ED;TROW,XRAY;ADM;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;WM;XOM"
2024-03-28,"CDNS,ETN,MSFT;DTE,ED;TROW,XRAY;ADM;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;WM;XOM"
2024-04-01,"CDNS,ETN,FAST,MSFT;DTE,ED;TROW,XRAY;ADM;CERN;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;WM;XOM"
2024-04-02,"CDNS,ETN,FAST,FICO,MSFT;DTE,ED;TROW,XRAY;ADM;CERN;FI;FISV;HON;KO;MGM;ORCL;SIVB;WM;XOM"
2024-04-03,"CDNS,ETN,FAST,MSFT;DTE,ED;TROW,XRAY;ADM;CERN;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;WM;XOM"
2024-04-04,"CDNS,ETN,FAST,FICO,MSFT;DTE,ED;TROW,XRAY;ADM;CERN;FI;FISV;HON;KO;MGM;ORCL;SIVB;WM;XOM"
2024-04-05,"CDNS,ETN,FAST,FICO,MSFT;DTE,ED;TROW,XRAY;ADM;CERN;FI;FISV;HON;KO;MGM;ORCL;SIVB;WM;XOM"
2024-04-08,"CDNS,ETN,FAST,FICO,MSFT;DTE,ED;TROW,XRAY;ADM;CERN;FI;FISV;HON;KO;MGM;ORCL;SIVB;WM;XOM"
2024-04-09,"CDNS,ETN,FAST,FICO,MSFT;DTE,ED;TROW,XRAY;ADM;CERN;FI;FISV;HON;KO;MGM;ORCL;SIVB;WM;XOM"
2024-04-10,"CDNS,ETN,FAST,FICO,MSFT;DTE,ED;TROW,XRAY;ADM;CERN;FI;FISV;HON;KO;MGM;ORCL;SIVB;WM;XOM"
2024-04-11,"CDNS,FICO,MSFT;DTE,ED;TROW,XRAY;ADM;CERN;ETN;FAST;FI;FISV;HON;KO;MGM;ORCL;SIVB;WM;XOM"
2024-04-12,"CDNS,FICO,MSFT,ORCL;DTE,ED;TROW,XRAY;ADM;CERN;ETN;FAST;FI;FISV;HON;KO;MGM;SIVB;WM;XOM"
2024-04-15,"CDNS,FICO,MSFT;HON,TROW,XRAY;DTE,ED;ADM;CERN;ETN;FAST;FI;FISV;KO;MGM;ORCL;SIVB;WM;XOM"
2024-04-16,"DTE,ED,HON,TROW,XRAY;CDNS,FICO,MSFT;ADM;CERN;ETN;FAST;FI;FISV;KO;MGM;ORCL;SIVB;WM;XOM"
2024-04-17,"CDNS,FICO,MSFT,ORCL;HON,TROW,XRAY;DTE,ED;ADM;CERN;ETN;FAST;FI;FISV;KO;MGM;SIVB;WM;XOM"
2024-04-18,"CDNS,FICO,MSFT,ORCL;HON,TROW,XRAY;DTE,ED;ADM;CERN;ETN;FAST;FI;FISV;KO;MGM;SIVB;WM;XOM"
2024-04-19,"CDNS,ETN,FICO,MSFT,ORCL;DTE,ED,HON;TROW,XRAY;ADM;CERN;FAST;FI;FISV;KO;MGM;SIVB;WM;XOM"
2024-04-22,"CDNS,ETN,FICO,MSFT,ORCL;DTE,ED,HON;TROW,XRAY;ADM;CERN;FAST;FI;FISV;KO;MGM;SIVB;WM;XOM"
2024-04-23,"CDNS,ETN,FICO,MSFT,ORCL;DTE,ED,HON,TROW,XRAY;ADM;CERN;FAST;FI;FISV;KO;MGM;SIVB;WM;XOM"
2024-04-24,"CDNS,FICO,MSFT,ORCL;DTE,ED;HON,TROW;ADM;CERN;ETN;FAST;FI;FISV;KO;MGM;SIVB;WM;XOM;XRAY"
2024-04-25,"CDNS,FICO,MSFT;DTE,ED;ADM;CERN;ETN;FAST;FI;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-04-26,"CDNS,ETN,MSFT,ORCL;DTE,ED;ADM;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-04-29,"CDNS,MSFT,ORCL;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-04-30,"CDNS,ETN,MSFT,ORCL;DTE,ED;ADM;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-05-01,"CDNS,ETN,MSFT,ORCL;DTE,ED;ADM;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-05-02,"CDNS,ETN,MSFT,ORCL;DTE,ED;ADM;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-05-03,"CDNS,MSFT;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-05-06,"CDNS,MSFT,ORCL;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-05-07,"CDNS,MSFT,ORCL;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-05-08,"CDNS,MSFT,ORCL;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-05-09,"DTE,ED,HON;CDNS,MSFT;ADM;CERN;ETN;FAST;FI;FICO;FISV;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-05-10,"CDNS,MSFT,ORCL;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-05-13,"CDNS,MSFT,ORCL;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-05-14,"CDNS,MSFT,ORCL;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-05-15,"CDNS,MSFT;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-05-16,"CDNS,MSFT;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-05-17,"CDNS,MSFT;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-05-20,"CDNS,MSFT;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-05-21,"CDNS,MSFT;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-05-22,"CDNS,MSFT,ORCL;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-05-23,"DTE,ED,HON,KO;CDNS,MSFT,ORCL;ADM;CERN;ETN;FAST;FI;FICO;FISV;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-05-24,"CDNS,MSFT,ORCL;DTE,ED,KO;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-05-28,"DTE,ED,HON,KO;CDNS,MSFT,ORCL;ADM;CERN;ETN;FAST;FI;FICO;FISV;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-05-29,"DTE,ED,HON,KO;CDNS,MSFT,ORCL;ADM;CERN;ETN;FAST;FI;FICO;FISV;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-05-30,"DTE,ED,HON,KO;CDNS,MSFT,ORCL;ADM;CERN;ETN;FAST;FI;FICO;FISV;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-05-31,"DTE,ED,HON,KO;CDNS,MSFT,ORCL;ADM;CERN;ETN;FAST;FI;FICO;FISV;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-06-03,"DTE,ED,HON,KO;CDNS,MSFT,ORCL;ADM;CERN;ETN;FAST;FI;FICO;FISV;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-06-04,"DTE,ED,HON,KO;CDNS,MSFT,ORCL;ADM;CERN;ETN;FAST;FI;FICO;FISV;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-06-05,"DTE,ED,HON,KO;CDNS,MSFT,ORCL;ADM;CERN;ETN;FAST;FI;FICO;FISV;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-06-06,"DTE,ED,HON,KO;CDNS,MSFT,ORCL;ADM;CERN;ETN;FAST;FI;FICO;FISV;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-06-07,"DTE,ED,HON,KO;CDNS,MSFT,ORCL;ADM;CERN;ETN;FAST;FI;FICO;FISV;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-06-10,"CDNS,MSFT,ORCL;DTE,ED,KO;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-06-11,"CDNS,MSFT,ORCL;DTE,ED,KO;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-06-12,"DTE,ED,KO;CDNS,MSFT;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-06-13,"DTE,ED,KO;CDNS,MSFT;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-06-14,"DTE,ED,KO;CDNS,MSFT;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-06-17,"DTE,ED,KO;CDNS,MSFT;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-06-18,"DTE,ED,KO;CDNS,MSFT;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-06-20,"DTE,ED,KO;CDNS,MSFT;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-06-21,"CDNS,MSFT;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-06-24,"CDNS,MSFT;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-06-25,"DTE,ED,KO;CDNS,MSFT;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-06-26,"CDNS,MSFT;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-06-27,"CDNS,MSFT;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-06-28,"CDNS,MSFT;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-07-01,"DTE,ED;ADM;CDNS;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;MSFT;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-07-02,"DTE,ED;ADM;CDNS;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;MSFT;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-07-03,"DTE,ED;ADM;CDNS;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;MSFT;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-07-05,"CDNS,MSFT;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-07-08,"CDNS,MSFT;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-07-09,"CDNS,MSFT;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-07-10,"CDNS,MSFT;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-07-11,"CDNS,MSFT;DTE,ED;FAST,TROW;ADM;CERN;ETN;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;WM;XOM;XRAY"
2024-07-12,"CDNS,MSFT;DTE,ED;FAST,TROW;ADM;CERN;ETN;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;WM;XOM;XRAY"
2024-07-15,"CDNS,MSFT;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-07-16,"CDNS,MSFT;DTE,ED;FAST,TROW;ADM;CERN;ETN;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;WM;XOM;XRAY"
2024-07-17,"DTE,ED,KO,XRAY;CDNS,MSFT;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;ORCL;SIVB;TROW;WM;XOM"
2024-07-18,"DTE,ED,KO,XRAY;CDNS,MSFT;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;ORCL;SIVB;TROW;WM;XOM"
2024-07-19,"DTE,ED,KO,XRAY;CDNS,MSFT;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;ORCL;SIVB;TROW;WM;XOM"
2024-07-22,"DTE,ED,XRAY;CDNS,MSFT;FAST,TROW;ADM;CERN;ETN;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;WM;XOM"
2024-07-23,"DTE,ED,XRAY;CDNS,MSFT;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM"
2024-07-24,"DTE,ED,KO,XRAY;CDNS,ETN,MSFT;FAST,TROW;ADM;CERN;FI;FICO;FISV;HON;MGM;ORCL;SIVB;WM;XOM"
2024-07-25,"DTE,ED,KO,XRAY;CDNS,ETN,MSFT;FAST,TROW;HON,WM;ADM;CERN;FI;FICO;FISV;MGM;ORCL;SIVB;XOM"
2024-07-26,"CDNS,ETN,MSFT;DTE,ED,XRAY;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;ORCL;SIVB;TROW;XOM"
2024-07-29,"CDNS,ETN,MSFT;DTE,ED,XRAY;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;ORCL;SIVB;TROW;XOM"
2024-07-30,"DTE,ED,KO,XRAY;CDNS,ETN,MSFT;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;MGM;ORCL;SIVB;TROW;XOM"
2024-07-31,"DTE,ED,KO,XRAY;CDNS,ETN;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;MGM;MSFT;ORCL;SIVB;TROW;XOM"
2024-08-01,"DTE,ED,KO;CDNS,ETN;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;MGM;MSFT;ORCL;SIVB;TROW;XOM;XRAY"
2024-08-02,"CDNS,ETN,MSFT;DTE,ED,KO;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;MGM;ORCL;SIVB;TROW;XOM;XRAY"
2024-08-05,"DTE,ED,KO;CDNS,ETN;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;MGM;MSFT;ORCL;SIVB;TROW;XOM;XRAY"
2024-08-06,"CDNS,ETN,MSFT,TROW;DTE,ED,KO;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;MGM;ORCL;SIVB;XOM;XRAY"
2024-08-07,"CDNS,ETN,TROW;DTE,ED,KO;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;MGM;MSFT;ORCL;SIVB;XOM;XRAY"
2024-08-08,"CDNS,ETN,TROW;DTE,ED,KO;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;MGM;MSFT;ORCL;SIVB;XOM;XRAY"
2024-08-09,"CDNS,ETN,TROW;DTE,ED,KO;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;MGM;MSFT;ORCL;SIVB;XOM;XRAY"
2024-08-12,"CDNS,ETN,MSFT,TROW;DTE,ED,KO;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;MGM;ORCL;SIVB;XOM;XRAY"
2024-08-13,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM;XRAY"
2024-08-14,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM;XRAY"
2024-08-15,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM;XRAY"
2024-08-16,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM;XRAY"
2024-08-19,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM;XRAY"
2024-08-20,"CDNS,ETN,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;MSFT;SIVB;XOM;XRAY"
2024-08-21,"CDNS,ETN,ORCL,TROW;DTE,ED,KO;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;MGM;MSFT;SIVB;XOM;XRAY"
2024-08-22,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM;XRAY"
2024-08-23,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM;XRAY"
2024-08-26,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM;XRAY"
2024-08-27,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM;XRAY"
2024-08-28,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM;XRAY"
2024-08-29,"CDNS,ETN,MSFT,ORCL;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;TROW;XOM;XRAY"
2024-08-30,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM;XRAY"
2024-09-03,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM;XRAY"
2024-09-04,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM;XRAY"
2024-09-05,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM;XRAY"
2024-09-06,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM;XRAY"
2024-09-09,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM;XRAY"
